Time(Days),x_rot(km),y_rot(km),z_rot(km),vx_rot(km/s),vy_rot(km/s),vz_rot(km/s)
2.60443407,386740.46986044,132.89755593,474.55157786,-0.09069194,-1.45677436,0.74038690
2.60576763,386720.73250769,-35.34749905,557.23187528,-0.25162340,-1.46109962,0.69354294
2.60710118,386682.58538431,-203.20583463,634.09159767,-0.40997229,-1.45006619,0.63943947
2.60843474,386626.42240842,-368.91252756,704.32595412,-0.56407170,-1.42378248,0.57863809
2.60976829,386552.82726262,-530.72444109,767.19900344,-0.71229748,-1.38251798,0.51177129
2.61110185,386462.56746469,-686.93865175,822.05145433,-0.85308558,-1.32670068,0.43953593
2.61243541,386356.58647092,-835.91048661,868.30767224,-0.98494881,-1.25691287,0.36268603
2.61376896,386235.99389295,-976.07097607,905.48181607,-1.10649280,-1.17388520,0.28202486
2.61510252,386102.05392264,-1105.94352972,933.18303365,-1.21643108,-1.07848917,0.19839654
2.61643607,385956.17208802,-1224.15965378,951.11965861,-1.31359901,-0.97172800,0.11267712
2.61776963,385799.88047508,-1329.47353355,959.10235793,-1.39696640,-0.85472610,0.02576531
2.61910318,385634.82157572,-1420.77532203,957.04619552,-1.46564873,-0.72871711,-0.06142707
2.62043674,385462.73093152,-1497.10298289,944.97158413,-1.51891681,-0.59503085,-0.14798480
2.62177030,385285.41876366,-1557.65255943,923.00411595,-1.55620471,-0.45507902,-0.23299900
2.62310385,385104.75078593,-1601.78675040,891.37326898,-1.57711599,-0.31034018,-0.31557687
2.62443741,384922.62841207,-1629.04170150,850.41000491,-1.58142797,-0.16234380,-0.39485122
2.62577096,384740.96857267,-1639.13193199,800.54328113,-1.56909422,-0.01265389,-0.46998972
2.62710452,384561.68336356,-1631.95334706,742.29551738,-1.54024501,0.13714786,-0.54020381
2.62843807,384386.65974852,-1607.58429835,676.27706396,-1.49518593,0.28547902,-0.60475708
2.62977163,384217.73953857,-1566.28468716,603.17973498,-1.43439444,0.43077347,-0.66297313
2.63110518,384056.69986730,-1508.49311782,523.76947575,-1.35851473,0.57149814,-0.71424270
2.63243874,383905.23437410,-1434.82213925,438.87824725,-1.26835061,0.70616941,-0.75803015
2.63377230,383764.93530058,-1346.05162721,349.39521584,-1.16485675,0.83336898,-0.79387900
2.63510585,383637.27669200,-1243.12038618,256.25734623,-1.04912829,0.95175889,-0.82141675
2.63643941,383523.59888479,-1127.11606505,160.43950049,-0.92238894,1.06009570,-0.84035863
2.63777296,383425.09444325,-999.26350296,62.94415171,-0.78597774,1.15724354,-0.85051052
2.63910652,383342.79569418,-860.91163511,-35.20917597,-0.64133460,1.24218607,-0.85177081
2.64044007,383277.56398650,-713.51910662,-132.99462661,-0.48998481,1.31403691,-0.84413126
2.64177363,383230.08078622,-558.63875289,-229.39077596,-0.33352274,1.37204884,-0.82767692
2.64310718,383200.84069260,-397.90111865,-323.39132431,-0.17359482,1.41562134,-0.80258502
2.64444074,383190.14644365,-232.99719464,-414.01560585,-0.01188205,1.44430654,-0.76912286
2.64577430,383198.10595266,-65.66055992,-500.31880446,0.14991774,1.45781364,-0.72764485
2.64710785,383224.63140009,102.35087954,-581.40176980,0.31010778,1.45601148,-0.67858853
2.64844141,383269.44037801,269.27336112,-656.42033347,0.46701007,1.43892957,-0.62246989
2.64977496,383332.05906771,433.35575080,-724.59403021,0.61898294,1.40675735,-0.55987773
2.65110852,383411.82740558,592.87785043,-785.21413743,0.76443798,1.35984184,-0.49146746
2.65244207,383507.90617609,746.16833827,-837.65095280,0.90185651,1.29868364,-0.41795413
2.65377563,383619.28594831,891.62215946,-881.36023982,1.02980510,1.22393137,-0.34010492
2.65510918,383744.79775763,1027.71719023,-915.88877843,1.14695030,1.13637464,-0.25873116
2.65644274,383883.12541482,1153.03000931,-940.87896927,1.25207218,1.03693563,-0.17467990
2.65777630,384032.81931227,1266.25061885,-956.07244778,1.34407673,0.92665927,-0.08882515
2.65910985,384192.31158101,1366.19597093,-961.31267666,1.42200688,0.80670231,-0.00205891
2.66044341,384359.93244263,1451.82216569,-956.54649282,1.48505221,0.67832128,0.08471795
2.66177696,384533.92758707,1522.23520414,-941.82459777,1.53255706,0.54285942,0.17060492
2.66311052,384712.47640115,1576.70018937,-917.30098778,1.56402715,0.40173284,0.25471102
2.66444407,384893.71086276,1614.64888941,-883.23133287,1.57913452,0.25641595,0.33616387
2.66577763,385075.73491239,1635.68558631,-839.97032078,1.57772085,0.10842632,0.41411852
2.66711119,385256.64410769,1639.59115706,-787.96799462,1.55979908,-0.04069087,0.48776613
2.66844474,385434.54536560,1626.32534378,-727.76511923,1.52555330,-0.18937867,0.55634212
2.66977830,385607.57659521,1596.02719268,-659.98762329,1.47533693,-0.33608429,0.61913404
2.67111185,385773.92602513,1549.01365369,-585.34017033,1.40966929,-0.47927507,0.67548880
2.67244541,385931.85103225,1485.77635428,-504.59892215,1.32923036,-0.61745419,0.72481947
2.67377896,386079.69628162,1406.97657486,-418.60356447,1.23485406,-0.74917613,0.76661129
2.67511252,386215.91099431,1313.43847339,-328.24867313,1.12751985,-0.87306160,0.80042706
2.67644607,386339.06516574,1206.14062123,-234.47450495,1.00834294,-0.98781187,0.82591173
2.67777963,386447.86456776,1086.20593181,-138.25730427,0.87856298,-1.09222233,0.84279624
2.67911319,386541.16437642,954.89007730,-40.59922094,0.73953150,-1.18519516,0.85090039
2.68044674,386617.98128177,813.56850670,57.48205924,0.59269818,-1.26575092,0.85013496
2.68178030,386677.50394749,663.72219157,154.96386748,0.43959594,-1.33303900,0.84050279
2.68311385,386719.10170624,506.92224169,250.82918083,0.28182525,-1.38634679,0.82209900
2.68444741,386742.33139068,344.81354379,344.07721785,0.12103750,-1.42510743,0.79511019
2.68578096,386746.94222134,179.09759010,433.73389143,-0.04108211,-1.44890613,0.75981276
2.68711452,386732.87868872,11.51467178,518.86200886,-0.20283219,-1.45748486,0.71657020
2.68844807,386700.28139106,-156.17437778,598.57111164,-0.36251304,-1.45074544,0.66582956
2.68978163,386649.48580701,-322.20669933,672.02684950,-0.51844457,-1.42875098,0.60811693
2.69111519,386581.01900782,-484.83598801,738.45978760,-0.66898411,-1.39172553,0.54403207
2.69244874,386495.59433289,-642.35093950,797.17355052,-0.81254392,-1.34005211,0.47424230
2.69378230,386394.10407792,-793.09336394,847.55221373,-0.94760817,-1.27426891,0.39947558
2.69511585,386277.61026446,-935.47577098,889.06685979,-1.07274919,-1.19506390,0.32051293
2.69644941,386147.33358393,-1067.99823452,921.28122605,-1.18664289,-1.10326777,0.23818024
2.69778296,386004.64062808,-1189.26435133,943.85637928,-1.28808310,-0.99984524,0.15333960
2.69911652,385851.02953952,-1297.99611780,956.55436387,-1.37599457,-0.88588497,0.06688016
2.70045008,385688.11423310,-1393.04755917,959.24078070,-1.44944476,-0.76258807,-0.02029128
2.70178363,385517.60735699,-1473.41695980,951.88626629,-1.50765394,-0.63125530,-0.10725989
2.70311719,385341.30217647,-1538.25755745,934.56685336,-1.55000375,-0.49327321,-0.19311264
2.70445074,385161.05357699,-1586.88658228,907.46320728,-1.57604392,-0.35009931,-0.27694795
2.70578430,384978.75839296,-1618.79253896,870.85874485,-1.58549722,-0.20324645,-0.35788540
2.70711785,384796.33527770,-1633.64065091,825.13665522,-1.57826248,-0.05426657,-0.43507509
2.70845141,384615.70433462,-1631.27640594,770.77585467,-1.55441572,0.09526602,-0.50770674
2.70978496,384438.76673318,-1611.72716464,708.34591951,-1.51420929,0.24377147,-0.57501834
2.71111852,384267.38453290,-1575.20181452,638.50105261,-1.45806909,0.38968146,-0.63630423
2.71245208,384103.36093637,-1522.08847572,561.97315020,-1.38658994,0.53145595,-0.69092265
2.71378563,383948.42118661,-1452.95028579,479.56404557,-1.30052902,0.66759969,-0.73830245
2.71511919,383804.19431681,-1368.51931278,392.13701514,-1.20079767,0.79667821,-0.77794915
2.71645274,383672.19594917,-1269.68866775,300.60764096,-1.08845137,0.91733304,-0.80945010
2.71778630,383553.81232844,-1157.50290591,205.93412970,-0.96467837,1.02829615,-0.83247870
2.71911985,383450.28575897,-1033.14682730,109.10719478,-0.83078671,1.12840332,-0.84679775
2.72045341,383362.70160002,-897.93280170,11.13961151,-0.68819019,1.21660631,-0.85226181
2.72178696,383291.97695252,-753.28676185,-86.94444108,-0.53839306,1.29198382,-0.84881852
2.72312052,383238.85115495,-600.73301913,-184.12013693,-0.38297395,1.35375093,-0.83650898
2.72445408,383203.87818020,-441.87807125,-279.37274322,-0.22356898,1.40126716,-0.81546710
2.72578763,383187.42100972,-278.39357772,-371.70822992,-0.06185437,1.43404283,-0.78591798
2.72712119,383189.64803227,-111.99868950,-460.16363743,0.10047130,1.45174391,-0.74817534
2.72845474,383210.53150016,55.55807799,-543.81709377,0.26170500,1.45419510,-0.70263801
2.72978830,383249.84804521,222.51723442,-621.79737871,0.42015711,1.44138129,-0.64978559
2.73112185,383307.18124337,387.12677280,-693.29293657,0.57416906,1.41344731,-0.59017323
2.73245541,383381.92618741,547.66050325,-757.56024780,0.72213051,1.37069601,-0.52442571
2.73378896,383473.29601434,702.43607213,-813.93147491,0.86249608,1.31358474,-0.45323079
2.73512252,383580.33030737,849.83248239,-861.82130907,0.99380117,1.24272021,-0.37733200
2.73645608,383701.90528117,988.30693621,-900.73294960,1.11467699,1.15885188,-0.29752084
2.73778963,383836.74563475,1116.41083200,-930.26316101,1.22386452,1.06286391,-0.21462852
2.73912319,383983.43794825,1232.80475425,-950.10635848,1.32022731,0.95576576,-0.12951740
2.74045674,384140.44547831,1336.27231068,-960.05768644,1.40276296,0.83868155,-0.04307210
2.74179030,384306.12420118,1425.73267785,-960.01506055,1.47061322,0.71283835,0.04380958
2.74312385,384478.73993546,1500.25173644,-949.98015834,1.52307267,0.57955341,0.13022586
2.74445741,384656.48637248,1559.05168445,-930.05834903,1.55959579,0.44022055,0.21528015
2.74579097,384837.50382987,1601.51903938,-900.45756779,1.57980240,0.29629578,0.29809019
2.74712452,385019.89854166,1627.21094820,-861.48614524,1.58348154,0.14928238,0.37779702
2.74845808,385201.76229074,1635.85974800,-813.54961685,1.57059355,0.00071546,0.45357375
2.74979163,385381.19218863,1627.37572920,-757.14654248,1.54127051,-0.14785377,0.52463389
2.75112519,385556.31040524,1601.84807730,-692.86337929,1.49581494,-0.29487388,0.59023949
2.75245874,385725.28365154,1559.54397965,-621.36845656,1.43469684,-0.43880915,0.64970857
2.75379230,385886.34222102,1500.90590721,-543.40511266,1.35854898,-0.57815531,0.70242219
2.75512585,386037.79839763,1426.54709261,-459.78405968,1.26816061,-0.71145504,0.74783082
2.75645941,386178.06404539,1337.24524905,-371.37505133,1.16446956,-0.83731304,0.78546003
2.75779297,386305.66719881,1233.93458569,-279.09793445,1.04855282,-0.95441048,0.81491547
2.75912652,386419.26748536,1117.69619794,-183.91317290,0.92161570,-1.06151874,0.83588709
2.76046008,386517.67021691,989.74692160,-86.81193678,0.78497957,-1.15751228,0.84815243
2.76179363,386599.83900424,851.42676142,11.19414395,0.64006850,-1.24138054,0.85157913
2.76312719,386664.90675578,704.18501412,109.08345894,0.48839464,-1.31223865,0.84612648
2.76446074,386712.18494401,549.56522549,205.83502375,0.33154271,-1.36933696,0.83184610
2.76579430,386741.17103116,389.18912947,300.43910459,0.17115366,-1.41206915,0.80888153
2.76712785,386751.55397280,224.73973331,391.90775219,0.00890763,-1.43997894,0.77746707
2.76846141,386743.21772718,57.94371980,479.28513426,-0.15349356,-1.45276520,0.73792547
2.76979497,386716.24272890,-109.44665068,561.65755869,-0.31434425,-1.45028553,0.69066485
2.77112852,386670.90529570,-275.67195070,638.16307969,-0.47195290,-1.43255810,0.63617457
2.77246208,386607.67496979,-438.98411456,708.00058496,-0.62465999,-1.39976184,0.57502033
2.77379563,386527.20980734,-597.66488862,770.43826357,-0.77085568,-1.35223491,0.50783836
2.77512919,386430.34966141,-750.04400587,824.82136359,-0.90899697,-1.29047143,0.43532886
2.77646274,386318.10751747,-894.51688748,870.57915146,-1.03762428,-1.21511654,0.35824879
2.77779630,386191.65897080,-1029.56167998,907.23099748,-1.15537711,-1.12695983,0.27740386
2.77912985,386052.32994847,-1153.75543939,934.39151627,-1.26100881,-1.02692712,0.19364018
2.78046341,385901.58280654,-1265.78928633,951.77470602,-1.35340003,-0.91607080,0.10783524
2.78179697,385741.00094493,-1364.48236108,959.19703584,-1.43157091,-0.79555873,0.02088869
2.78313052,385572.27210675,-1448.79442678,956.57944787,-1.49469176,-0.66666183,-0.06628727
2.78446408,385397.17053810,-1517.83697591,943.94824658,-1.54209209,-0.53074060,-0.15277755
2.78579763,385217.53820393,-1570.88272016,921.43486667,-1.57326799,-0.38923051,-0.23767400
2.78713119,385035.26526166,-1607.37335265,889.27451716,-1.58788759,-0.24362668,-0.32008504
2.78846474,384852.27000761,-1626.92550041,847.80371826,-1.58579477,-0.09546782,-0.39914524
2.78979830,384670.47851422,-1629.33479570,797.45675416,-1.56701080,0.05368035,-0.47402453
2.79113186,384491.80418212,-1614.57802627,738.76108296,-1.53173417,0.20224185,-0.54393708
2.79246541,384318.12743095,-1582.81333635,672.33175139,-1.48033835,0.34864744,-0.60814969
2.79379897,384151.27575107,-1534.37848228,598.86487814,-1.41336779,0.49135142,-0.66598955
2.79513252,383993.00433488,-1469.78715974,519.13027576,-1.33153187,0.62884820,-0.71685139
2.79646608,383844.97749778,-1389.72344949,433.96329427,-1.23569722,0.75968844,-0.76020388
2.79779963,383708.75109124,-1295.03444257,344.25597526,-1.12687825,0.88249443,-0.79559513
2.79913319,383585.75609615,-1186.72113265,250.94761493,-1.00622612,0.99597475,-0.82265748
2.80046674,383477.28357325,-1065.92767665,155.01483896,-0.87501624,1.09893794,-0.84111118
2.80180030,383384.47112809,-933.92914747,57.46129824,-0.73463450,1.19030500,-0.85076725
2.80313386,383308.29103378,-792.11791465,-40.69290266,-0.58656231,1.26912063,-0.85152928
2.80446741,383249.54013154,-641.98880643,-138.42192986,-0.43236073,1.33456314,-0.84339428
2.80580097,383208.83161262,-485.12321649,-234.70498226,-0.27365370,1.38595288,-0.82645250
2.80713452,383186.58875962,-323.17233097,-328.53697668,-0.11211082,1.42275905,-0.80088624
2.80846808,383183.04070750,-157.83965771,-418.93904304,0.05057042,1.44460497,-0.76696778
2.80980163,383198.22025763,9.13695271,-504.96871994,0.21268251,1.45127164,-0.72505626
2.81113519,383231.96376104,176.00360233,-585.72974475,0.37252590,1.44269968,-0.67559372
2.81246874,383283.91305930,341.00876318,-660.38133814,0.52842676,1.41898952,-0.61910034
2.81380230,383353.51945570,502.42162346,-728.14688873,0.67875436,1.38039994,-0.55616879
2.81513586,383440.04966295,658.55017176,-788.32195115,0.82193803,1.32734501,-0.48745796
2.81646941,383542.59365886,807.75883309,-840.28147830,0.95648328,1.26038939,-0.41368598
2.81780297,383660.07435804,948.48547734,-883.48621763,1.08098715,1.18024214,-0.33562265
2.81913652,383791.25899441,1079.25762795,-917.48820966,1.19415256,1.08774903,-0.25408147
2.82047008,383934.77208930,1198.70770943,-941.93533736,1.29480145,0.98388357,-0.16991117
2.82180363,384089.10986888,1305.58718186,-956.57488362,1.38188677,0.86973669,-0.08398694
2.82313719,384252.65597833,1398.77942433,-961.25606553,1.45450303,0.74650533,0.00279853
2.82447075,384423.69833159,1477.31124038,-955.93152251,1.51189538,0.61548000,0.08954423
2.82580430,384600.44692309,1540.36287530,-940.65774753,1.55346725,0.47803137,0.17535000
2.82713786,384781.05242198,1587.27644667,-915.59445840,1.57878630,0.33559617,0.25932571
2.82847141,384963.62536054,1617.56270914,-881.00291880,1.58758875,0.18966240,0.34060033
2.82980497,385146.25572558,1630.90608564,-837.24322570,1.57978204,0.04175405,0.41833078
2.83113852,385327.03275647,1627.16791926,-784.77059216,1.55544577,-0.10658448,0.49171051
2.83247208,385504.06475296,1606.38791080,-724.13066139,1.51483092,-0.25380425,0.55997768
2.83380563,385675.49869533,1568.78373029,-655.95389927,1.45835739,-0.39836762,0.62242302
2.83513919,385839.53948054,1514.74880196,-580.94911907,1.38660977,-0.53876407,0.67839700
2.83647275,385994.46858214,1444.84828485,-499.89620234,1.30033159,-0.67352567,0.72731658
2.83780630,386138.66194511,1359.81328376,-413.63808607,1.20041782,-0.80124230,0.76867123
2.83913986,386270.60693467,1260.53334641,-323.07209498,1.08790591,-0.92057619,0.80202823
2.84047341,386388.91816448,1148.04731584,-229.14070325,0.96396537,-1.03027585,0.82703728
2.84180697,386492.35204106,1023.53262689,-132.82181724,0.82988588,-1.12918918,0.84343419
2.84314052,386579.81987080,888.29314848,-35.11867505,0.68706425,-1.21627554,0.85104385
2.84447408,386650.39939068,743.74569129,62.95053573,0.53699014,-1.29061683,0.84978213
2.84580763,386703.34459635,591.40531263,160.36323763,0.38123082,-1.35142730,0.83965705
2.84714119,386738.09375955,432.86956561,256.10309286,0.22141497,-1.39806203,0.82076886
2.84847475,386754.27554149,269.80185015,349.17059342,0.05921586,-1.43002400,0.79330922
2.84980830,386751.71313095,103.91403587,438.59350215,-0.10366607,-1.44696968,0.75755947
2.85114186,386730.42635182,-63.05146524,523.43703505,-0.26552100,-1.44871298,0.71388787
2.85247541,386690.63170992,-229.33998986,602.81367721,-0.42464771,-1.43522757,0.66274597
2.85380897,386632.74036635,-393.20308651,675.89252713,-0.57937153,-1.40664756,0.60466410
2.85514252,386557.35405080,-552.91695537,741.90806872,-0.72806214,-1.36326644,0.54024594
2.85647608,386465.25894694,-706.80066773,800.16827495,-0.86915091,-1.30553429,0.47016235
2.85780963,386357.41760804,-853.23396886,850.06195410,-1.00114776,-1.23405333,0.39514442
2.85914319,386234.95897972,-990.67447087,891.06525648,-1.12265709,-1.14957182,0.31597583
2.86047675,386099.16663150,-1117.67404778,922.74726890,-1.23239292,-1.05297630,0.23348470
2.86181030,385951.46531659,-1232.89425205,944.77463288,-1.32919276,-0.94528239,0.14853481
2.86314386,385793.40600139,-1335.12058223,956.91513381,-1.41203024,-0.82762406,0.06201649
2.86447741,385626.64952217,-1423.27544277,959.04021894,-1.48002632,-0.70124167,-0.02516280
2.86581097,385452.94904430,-1496.42965163,951.12641440,-1.53245884,-0.56746877,-0.11208815
2.86714452,385274.13151235,-1553.81236638,933.25562306,-1.56877045,-0.42771786,-0.19784694
2.86847808,385092.07829289,-1594.81931814,905.61429849,-1.58857470,-0.28346526,-0.28153861
2.86981164,384908.70522021,-1619.01926000,868.49150204,-1.59166028,-0.13623532,-0.36228421
2.87114519,384725.94226363,-1626.15855890,822.27586371,-1.57799337,0.01241601,-0.43923589
2.87247875,384545.71303875,-1616.16387865,767.45147887,-1.54771799,0.16091785,-0.51158589
2.87381230,384369.91438743,-1589.14292566,704.59278619,-1.50115443,0.30770133,-0.57857515
2.87514586,384200.39625031,-1545.38324950,634.35848243,-1.43879578,0.45121636,-0.63950144
